timestamp,artist_name,region,dsp,genre,isrc,streams,marketing_spend_usd
2026-04-11 14:24:51.891891892,Artist_19,Argentina,Apple Music,Reggaeton,USUMG2686312,1121,182.1
2026-04-11 17:38:01.081081081,Artist_15,Mexico,Amazon Music,Latin Trap,USUMG2685324,407,486.93
2026-04-11 20:51:10.270270270,Artist_5,Spain,Spotify,Regional Mexican,USUMG2681196,4736,138.77
2026-04-12 00:04:19.459459460,Artist_10,US-Latin,Amazon Music,Latin Trap,USUMG2680014,7313,161.63
2026-04-12 03:17:28.648648649,Artist_7,Brazil,Apple Music,Regional Mexican,USUMG2618210,45660,259.23
2026-04-12 06:30:37.837837838,Artist_17,Spain,Apple Music,Reggaeton,USUMG2620922,1385,761.47
2026-04-12 09:43:47.027027027,Artist_7,Spain,Amazon Music,Latin Trap,USUMG2646289,5590,348.3
2026-04-12 12:56:56.216216216,Artist_12,Brazil,Apple Music,Latin Trap,USUMG2643340,517,412.42
2026-04-12 16:10:05.405405406,Artist_17,Spain,YouTube Music,Reggaeton,USUMG2649850,3015,209.5
2026-04-12 19:23:14.594594595,Artist_13,US-Latin,YouTube Music,Latin Trap,USUMG2666984,991,339.01
2026-04-12 22:36:23.783783784,Artist_20,US-Latin,Apple Music,Regional Mexican,USUMG2694178,1119,344.5
2026-04-13 01:49:32.972972973,Artist_4,Brazil,YouTube Music,Latin Trap,USUMG2621094,1230,477.9
2026-04-13 05:02:42.162162162,Artist_10,Argentina,Spotify,Rock En Español,USUMG2697959,2544,225.28
2026-04-13 08:15:51.351351352,Artist_3,Mexico,Amazon Music,Pop,USUMG2643418,362,384.61
2026-04-13 11:29:00.540540541,Artist_9,Argentina,Spotify,Regional Mexican,USUMG2615741,2635,15.79
2026-04-13 14:42:09.729729730,Artist_13,Spain,Amazon Music,Rock En Español,USUMG2682374,3684,60.86
2026-04-13 17:55:18.918918919,Artist_18,Mexico,Apple Music,Reggaeton,USUMG2678798,3401,336.96
2026-04-13 21:08:28.108108108,Artist_15,Brazil,Spotify,Regional Mexican,USUMG2680532,2512,102.12
2026-04-14 00:21:37.297297298,Artist_4,Brazil,Apple Music,Pop,USUMG2632164,9236,482.62
2026-04-14 03:34:46.486486487,Artist_15,Mexico,Apple Music,Pop,USUMG2645595,885,286.94
2026-04-14 06:47:55.675675676,Artist_2,US-Latin,Amazon Music,Reggaeton,USUMG2640257,3623,397.04
2026-04-14 10:01:04.864864865,Artist_15,Mexico,Amazon Music,Reggaeton,USUMG2624211,420,624.48
2026-04-14 13:14:14.054054054,Artist_8,Spain,Amazon Music,Regional Mexican,USUMG2615232,469,271.24
2026-04-14 16:27:23.243243243,Artist_8,US-Latin,Spotify,Latin Trap,USUMG2677753,4365,66.19
2026-04-14 19:40:32.432432433,Artist_17,Brazil,YouTube Music,Reggaeton,USUMG2662691,4273,154.79
2026-04-14 22:53:41.621621622,Artist_12,Mexico,Amazon Music,Latin Trap,USUMG2699765,10620,648.8
2026-04-15 02:06:50.810810811,Artist_19,Argentina,Amazon Music,Rock En Español,USUMG2689768,4180,893.98
2026-04-15 05:20:00.000000000,Artist_10,Argentina,Spotify,Pop,USUMG2635613,16168,216.2
2026-04-15 08:33:09.189189190,Artist_9,Spain,Amazon Music,Latin Trap,USUMG2624026,349,329.56
2026-04-15 11:46:18.378378378,Artist_5,Argentina,Spotify,Pop,USUMG2663535,615,51.0
2026-04-15 14:59:27.567567568,Artist_6,Mexico,Apple Music,Latin Trap,USUMG2640908,325,456.88
2026-04-15 18:12:36.756756756,Artist_20,Mexico,Amazon Music,Rock En Español,USUMG2662113,1124,597.47
2026-04-15 21:25:45.945945946,Artist_2,Argentina,Amazon Music,Reggaeton,USUMG2629610,3996,256.11
2026-04-16 00:38:55.135135136,Artist_13,Mexico,Apple Music,Rock En Español,USUMG2656646,5286,563.43
2026-04-16 03:52:04.324324324,Artist_6,Spain,Apple Music,Reggaeton,USUMG2673185,333,639.7
2026-04-16 07:05:13.513513514,Artist_5,US-Latin,Apple Music,Reggaeton,USUMG2682567,14691,242.53
2026-04-16 10:18:22.702702702,Artist_1,Spain,Amazon Music,Pop,USUMG2657574,9331,103.56
2026-04-16 13:31:31.891891892,Artist_6,Spain,YouTube Music,Rock En Español,USUMG2646182,1859,418.88
2026-04-16 16:44:41.081081082,Artist_6,Mexico,YouTube Music,Latin Trap,USUMG2610570,501,334.16
2026-04-16 19:57:50.270270270,Artist_16,US-Latin,YouTube Music,Rock En Español,USUMG2629288,1030,232.71
2026-04-16 23:10:59.459459460,Artist_4,Mexico,Amazon Music,Pop,USUMG2688824,778,171.03
2026-04-17 02:24:08.648648648,Artist_11,Brazil,Apple Music,Reggaeton,USUMG2639877,757,619.8
2026-04-17 05:37:17.837837838,Artist_9,Mexico,Amazon Music,Pop,USUMG2694425,3754,911.89
2026-04-17 08:50:27.027027028,Artist_3,Mexico,Apple Music,Regional Mexican,USUMG2610917,1510,355.87
2026-04-17 12:03:36.216216216,Artist_19,Mexico,Amazon Music,Regional Mexican,USUMG2685602,2316,56.19
2026-04-17 15:16:45.405405406,Artist_8,US-Latin,Amazon Music,Latin Trap,USUMG2674575,22884,393.86
2026-04-17 18:29:54.594594594,Artist_5,Mexico,Apple Music,Pop,USUMG2682518,5865,356.15
2026-04-17 21:43:03.783783784,Artist_4,US-Latin,YouTube Music,Latin Trap,USUMG2649104,14977,235.38
2026-04-18 00:56:12.972972974,Artist_6,Argentina,Apple Music,Latin Trap,USUMG2628062,869,177.22
2026-04-18 04:09:22.162162162,Artist_2,Brazil,Spotify,Regional Mexican,USUMG2626999,2507,326.51
2026-04-18 07:22:31.351351352,Artist_20,US-Latin,Spotify,Latin Trap,USUMG2671845,4145,522.83
2026-04-18 10:35:40.540540540,Artist_11,Argentina,Apple Music,Regional Mexican,USUMG2619941,499,266.79
2026-04-18 13:48:49.729729730,Artist_4,US-Latin,Amazon Music,Reggaeton,USUMG2671169,120,220.24
2026-04-18 17:01:58.918918920,Artist_15,US-Latin,Spotify,Pop,USUMG2633470,5649,307.52
2026-04-18 20:15:08.108108108,Artist_6,Brazil,Spotify,Latin Trap,USUMG2669821,5233,420.89
2026-04-18 23:28:17.297297298,Artist_17,Spain,Amazon Music,Regional Mexican,USUMG2696669,2744,367.99
2026-04-19 02:41:26.486486486,Artist_6,Spain,Amazon Music,Rock En Español,USUMG2654435,3463,348.43
2026-04-19 05:54:35.675675676,Artist_19,US-Latin,YouTube Music,Latin Trap,USUMG2614529,2784,188.21
2026-04-19 09:07:44.864864866,Artist_2,Mexico,Amazon Music,Reggaeton,USUMG2693055,221,550.92
2026-04-19 12:20:54.054054054,Artist_15,Argentina,Apple Music,Reggaeton,USUMG2622192,2142,744.99
2026-04-19 15:34:03.243243244,Artist_11,Mexico,Apple Music,Rock En Español,USUMG2684102,1074,341.8
2026-04-19 18:47:12.432432432,Artist_8,Mexico,YouTube Music,Regional Mexican,USUMG2682762,618,587.6
2026-04-19 22:00:21.621621622,Artist_19,US-Latin,Spotify,Latin Trap,USUMG2696795,15800,401.18
2026-04-20 01:13:30.810810812,Artist_13,US-Latin,Spotify,Regional Mexican,USUMG2644087,4673,136.73
2026-04-20 04:26:40.000000000,Artist_12,US-Latin,Amazon Music,Reggaeton,USUMG2676677,6621,529.16
2026-04-20 07:39:49.189189190,Artist_5,US-Latin,Apple Music,Regional Mexican,USUMG2614627,1994,330.14
2026-04-20 10:52:58.378378378,Artist_6,Spain,Spotify,Reggaeton,USUMG2666541,2597,566.54
2026-04-20 14:06:07.567567568,Artist_4,US-Latin,YouTube Music,Regional Mexican,USUMG2678226,1451,914.74
2026-04-20 17:19:16.756756756,Artist_19,Spain,YouTube Music,Rock En Español,USUMG2613255,609,256.23
2026-04-20 20:32:25.945945946,Artist_20,Spain,Apple Music,Pop,USUMG2667433,1086,145.19
2026-04-20 23:45:35.135135136,Artist_1,US-Latin,YouTube Music,Rock En Español,USUMG2615213,8085,192.04
2026-04-21 02:58:44.324324324,Artist_20,Brazil,YouTube Music,Rock En Español,USUMG2629404,5758,517.07
2026-04-21 06:11:53.513513514,Artist_17,Argentina,Apple Music,Pop,USUMG2635380,4058,509.54
2026-04-21 09:25:02.702702702,Artist_12,Mexico,Amazon Music,Pop,USUMG2629173,3322,536.87
2026-04-21 12:38:11.891891892,Artist_15,Spain,Amazon Music,Latin Trap,USUMG2663027,12883,253.66
2026-04-21 15:51:21.081081082,Artist_1,Argentina,YouTube Music,Latin Trap,USUMG2633989,477,370.23
2026-04-21 19:04:30.270270270,Artist_14,Brazil,Amazon Music,Rock En Español,USUMG2634519,1746,343.93
2026-04-21 22:17:39.459459460,Artist_6,Mexico,Amazon Music,Rock En Español,USUMG2632439,2253,856.92
2026-04-22 01:30:48.648648648,Artist_5,Mexico,YouTube Music,Reggaeton,USUMG2686949,7726,231.2
2026-04-22 04:43:57.837837838,Artist_11,Spain,Amazon Music,Reggaeton,USUMG2624995,24574,209.0
2026-04-22 07:57:07.027027028,Artist_4,US-Latin,YouTube Music,Latin Trap,USUMG2633559,1476,235.22
2026-04-22 11:10:16.216216216,Artist_13,Brazil,Spotify,Latin Trap,USUMG2699049,10469,687.94
2026-04-22 14:23:25.405405406,Artist_11,Spain,Apple Music,Reggaeton,USUMG2615021,8978,584.77
2026-04-22 17:36:34.594594594,Artist_3,Brazil,Apple Music,Reggaeton,USUMG2631119,1372,112.47
2026-04-22 20:49:43.783783784,Artist_1,US-Latin,Amazon Music,Regional Mexican,USUMG2661539,2648,106.88
2026-04-23 00:02:52.972972974,Artist_6,US-Latin,Amazon Music,Regional Mexican,USUMG2649350,2735,453.87
2026-04-23 03:16:02.162162162,Artist_18,Spain,Amazon Music,Reggaeton,USUMG2656223,19233,323.3
2026-04-23 06:29:11.351351352,Artist_10,US-Latin,Apple Music,Regional Mexican,USUMG2635517,1097,54.53
2026-04-23 09:42:20.540540540,Artist_5,Argentina,Spotify,Pop,USUMG2688653,8126,113.61
2026-04-23 12:55:29.729729730,Artist_10,Mexico,Spotify,Latin Trap,USUMG2632250,2133,335.7
2026-04-23 16:08:38.918918920,Artist_12,Spain,Apple Music,Latin Trap,USUMG2694486,6662,1521.21
2026-04-23 19:21:48.108108108,Artist_2,Brazil,Spotify,Reggaeton,USUMG2692895,2823,530.98
2026-04-23 22:34:57.297297298,Artist_13,Argentina,Apple Music,Rock En Español,USUMG2699132,4418,153.62
2026-04-24 01:48:06.486486486,Artist_8,Spain,Spotify,Reggaeton,USUMG2676798,9037,843.22
2026-04-24 05:01:15.675675676,Artist_2,US-Latin,YouTube Music,Regional Mexican,USUMG2664199,8252,137.2
2026-04-24 08:14:24.864864866,Artist_20,US-Latin,YouTube Music,Rock En Español,USUMG2669546,10165,209.83
2026-04-24 11:27:34.054054054,Artist_1,US-Latin,Apple Music,Regional Mexican,USUMG2698151,407,826.3
2026-04-24 14:40:43.243243244,Artist_5,US-Latin,Spotify,Pop,USUMG2613327,5989,136.2
2026-04-24 17:53:52.432432432,Artist_9,Brazil,Amazon Music,Regional Mexican,USUMG2639768,854,917.0
2026-04-24 21:07:01.621621622,Artist_17,Argentina,Spotify,Pop,USUMG2674418,2787,38.0
2026-04-25 00:20:10.810810812,Artist_9,Mexico,YouTube Music,Pop,USUMG2652788,4076,466.79
2026-04-25 03:33:20.000000000,Artist_11,Brazil,YouTube Music,Regional Mexican,USUMG2692384,2677,395.3
2026-04-25 06:46:29.189189190,Artist_15,Brazil,Spotify,Regional Mexican,USUMG2656830,3765,660.57
2026-04-25 09:59:38.378378378,Artist_6,Mexico,Spotify,Pop,USUMG2662446,28412,381.74
2026-04-25 13:12:47.567567568,Artist_3,Mexico,Amazon Music,Rock En Español,USUMG2625160,826,403.44
2026-04-25 16:25:56.756756756,Artist_17,US-Latin,Amazon Music,Pop,USUMG2666583,5726,197.19
2026-04-25 19:39:05.945945946,Artist_5,Brazil,Spotify,Latin Trap,USUMG2643998,2620,277.86
2026-04-25 22:52:15.135135136,Artist_12,Spain,Spotify,Pop,USUMG2637230,813,859.94
2026-04-26 02:05:24.324324324,Artist_18,Mexico,Spotify,Rock En Español,USUMG2619076,964,458.95
2026-04-26 05:18:33.513513514,Artist_14,Mexico,Spotify,Latin Trap,USUMG2679341,15006,520.44
2026-04-26 08:31:42.702702702,Artist_11,Argentina,Apple Music,Reggaeton,USUMG2641085,10684,406.22
2026-04-26 11:44:51.891891892,Artist_9,Spain,Spotify,Reggaeton,USUMG2665571,11978,294.76
2026-04-26 14:58:01.081081082,Artist_2,Spain,Amazon Music,Rock En Español,USUMG2624715,23957,58.13
2026-04-26 18:11:10.270270270,Artist_12,Mexico,YouTube Music,Pop,USUMG2615750,1267,762.35
2026-04-26 21:24:19.459459460,Artist_3,US-Latin,Apple Music,Regional Mexican,USUMG2688768,2295,557.52
2026-04-27 00:37:28.648648648,Artist_3,Argentina,Spotify,Rock En Español,USUMG2645903,5631,349.37
2026-04-27 03:50:37.837837838,Artist_1,Spain,YouTube Music,Latin Trap,USUMG2682489,3406,170.72
2026-04-27 07:03:47.027027028,Artist_8,Mexico,Apple Music,Latin Trap,USUMG2642093,2809,589.59
2026-04-27 10:16:56.216216216,Artist_8,Spain,YouTube Music,Reggaeton,USUMG2697954,2314,159.4
2026-04-27 13:30:05.405405406,Artist_11,Argentina,Spotify,Latin Trap,USUMG2644314,4604,528.22
2026-04-27 16:43:14.594594594,Artist_9,Argentina,Spotify,Rock En Español,USUMG2658225,4385,205.94
2026-04-27 19:56:23.783783784,Artist_5,Brazil,Amazon Music,Latin Trap,USUMG2697985,980,427.48
2026-04-27 23:09:32.972972974,Artist_14,Mexico,Spotify,Rock En Español,USUMG2693014,3290,803.86
2026-04-28 02:22:42.162162162,Artist_3,Argentina,Spotify,Regional Mexican,USUMG2645179,4131,379.01
2026-04-28 05:35:51.351351352,Artist_5,Brazil,Apple Music,Reggaeton,USUMG2635338,4323,490.26
2026-04-28 08:49:00.540540540,Artist_5,Brazil,Amazon Music,Latin Trap,USUMG2679681,1279,1066.96
2026-04-28 12:02:09.729729730,Artist_19,Spain,Apple Music,Rock En Español,USUMG2642101,6879,447.2
2026-04-28 15:15:18.918918920,Artist_14,Spain,YouTube Music,Pop,USUMG2612775,227,155.47
2026-04-28 18:28:28.108108108,Artist_4,Brazil,Spotify,Reggaeton,USUMG2655619,2291,540.28
2026-04-28 21:41:37.297297298,Artist_13,Spain,YouTube Music,Regional Mexican,USUMG2655838,7675,268.51
2026-04-29 00:54:46.486486486,Artist_10,Argentina,Apple Music,Rock En Español,USUMG2629539,4249,931.1
2026-04-29 04:07:55.675675676,Artist_18,US-Latin,Spotify,Regional Mexican,USUMG2667124,1613,259.6
2026-04-29 07:21:04.864864866,Artist_8,Argentina,Spotify,Regional Mexican,USUMG2675149,6036,261.65
2026-04-29 10:34:14.054054054,Artist_8,Brazil,Apple Music,Latin Trap,USUMG2636616,4289,483.21
2026-04-29 13:47:23.243243244,Artist_7,Brazil,Apple Music,Latin Trap,USUMG2689655,136918,419.9
2026-04-29 17:00:32.432432432,Artist_8,Argentina,Apple Music,Rock En Español,USUMG2664567,6740,534.82
2026-04-29 20:13:41.621621622,Artist_14,Spain,Apple Music,Pop,USUMG2647099,4809,240.16
2026-04-29 23:26:50.810810812,Artist_19,Spain,Apple Music,Rock En Español,USUMG2685831,3448,591.44
2026-04-30 02:40:00.000000000,Artist_6,Brazil,Spotify,Pop,USUMG2671799,814,74.08
2026-04-30 05:53:09.189189190,Artist_1,Mexico,Apple Music,Regional Mexican,USUMG2635479,24210,219.51
2026-04-30 09:06:18.378378378,Artist_15,Spain,Spotify,Reggaeton,USUMG2656172,2815,517.63
2026-04-30 12:19:27.567567568,Artist_1,Argentina,Spotify,Rock En Español,USUMG2665863,4672,56.81
2026-04-30 15:32:36.756756756,Artist_17,Spain,Apple Music,Rock En Español,USUMG2652043,3704,467.17
2026-04-30 18:45:45.945945946,Artist_1,Argentina,Apple Music,Pop,USUMG2692569,1799,413.62
2026-04-30 21:58:55.135135136,Artist_15,Brazil,Amazon Music,Regional Mexican,USUMG2625408,132,190.6
2026-05-01 01:12:04.324324324,Artist_2,Spain,Spotify,Regional Mexican,USUMG2667980,3528,467.56
2026-05-01 04:25:13.513513514,Artist_14,Argentina,Apple Music,Pop,USUMG2692956,1781,200.24
2026-05-01 07:38:22.702702702,Artist_8,Brazil,Apple Music,Regional Mexican,USUMG2626351,6732,561.04
2026-05-01 10:51:31.891891892,Artist_8,Mexico,Apple Music,Latin Trap,USUMG2614131,221,435.51
2026-05-01 14:04:41.081081082,Artist_19,Argentina,Amazon Music,Reggaeton,USUMG2654825,4495,650.98
2026-05-01 17:17:50.270270270,Artist_7,Mexico,Amazon Music,Rock En Español,USUMG2621349,285820,1231.56
2026-05-01 20:30:59.459459460,Artist_19,Mexico,YouTube Music,Reggaeton,USUMG2670931,1058,439.89
2026-05-01 23:44:08.648648648,Artist_6,US-Latin,Spotify,Rock En Español,USUMG2654254,3289,711.28
2026-05-02 02:57:17.837837838,Artist_6,Spain,YouTube Music,Latin Trap,USUMG2648225,579,123.26
2026-05-02 06:10:27.027027028,Artist_3,Argentina,Apple Music,Regional Mexican,USUMG2622453,5013,516.88
2026-05-02 09:23:36.216216216,Artist_7,Mexico,Amazon Music,Pop,USUMG2628814,86058,33.09
2026-05-02 12:36:45.405405406,Artist_19,US-Latin,Amazon Music,Latin Trap,USUMG2628263,2715,540.54
2026-05-02 15:49:54.594594594,Artist_8,Brazil,YouTube Music,Reggaeton,USUMG2687694,3784,125.07
2026-05-02 19:03:03.783783784,Artist_10,Argentina,Amazon Music,Pop,USUMG2625735,11444,594.08
2026-05-02 22:16:12.972972974,Artist_20,Mexico,Apple Music,Regional Mexican,USUMG2625830,1192,759.94
2026-05-03 01:29:22.162162162,Artist_15,Spain,Amazon Music,Latin Trap,USUMG2657893,214,512.92
2026-05-03 04:42:31.351351352,Artist_15,US-Latin,YouTube Music,Pop,USUMG2654673,9990,56.87
2026-05-03 07:55:40.540540540,Artist_1,Mexico,Apple Music,Latin Trap,USUMG2699462,52836,243.47
2026-05-03 11:08:49.729729730,Artist_20,Spain,YouTube Music,Latin Trap,USUMG2655066,11166,1170.45
2026-05-03 14:21:58.918918920,Artist_7,Mexico,Amazon Music,Regional Mexican,USUMG2613373,102146,500.6
2026-05-03 17:35:08.108108108,Artist_4,Argentina,YouTube Music,Rock En Español,USUMG2620335,8407,572.25
2026-05-03 20:48:17.297297298,Artist_6,Argentina,YouTube Music,Pop,USUMG2633741,2907,138.86
2026-05-04 00:01:26.486486486,Artist_1,Argentina,Spotify,Regional Mexican,USUMG2620692,7028,163.04
2026-05-04 03:14:35.675675676,Artist_5,US-Latin,Amazon Music,Latin Trap,USUMG2657295,12311,291.38
2026-05-04 06:27:44.864864866,Artist_1,Argentina,Amazon Music,Regional Mexican,USUMG2655541,4344,653.3
2026-05-04 09:40:54.054054054,Artist_4,Spain,YouTube Music,Rock En Español,USUMG2644057,1097,175.29
2026-05-04 12:54:03.243243244,Artist_2,Mexico,Spotify,Pop,USUMG2676983,1665,1108.12
2026-05-04 16:07:12.432432432,Artist_10,Brazil,Amazon Music,Rock En Español,USUMG2629583,1207,83.03
2026-05-04 19:20:21.621621622,Artist_5,Spain,Apple Music,Reggaeton,USUMG2632765,1517,288.94
2026-05-04 22:33:30.810810812,Artist_10,Spain,YouTube Music,Pop,USUMG2669287,1929,827.64
2026-05-05 01:46:40.000000000,Artist_1,Argentina,Amazon Music,Rock En Español,USUMG2633906,4149,138.28
2026-05-05 04:59:49.189189190,Artist_6,US-Latin,Apple Music,Latin Trap,USUMG2695103,4533,229.86
2026-05-05 08:12:58.378378378,Artist_13,Mexico,Amazon Music,Pop,USUMG2689675,2879,380.64
2026-05-05 11:26:07.567567568,Artist_15,US-Latin,Apple Music,Pop,USUMG2656525,4878,141.06
2026-05-05 14:39:16.756756758,Artist_4,Mexico,YouTube Music,Regional Mexican,USUMG2648230,525,66.54
2026-05-05 17:52:25.945945946,Artist_13,Mexico,Amazon Music,Latin Trap,USUMG2629520,559,183.76
2026-05-05 21:05:35.135135136,Artist_20,US-Latin,Amazon Music,Reggaeton,USUMG2695238,1042,760.43
2026-05-06 00:18:44.324324324,Artist_15,Spain,Spotify,Rock En Español,USUMG2661934,3749,288.18
2026-05-06 03:31:53.513513514,Artist_8,Mexico,YouTube Music,Regional Mexican,USUMG2635566,1303,135.28
2026-05-06 06:45:02.702702702,Artist_5,US-Latin,Apple Music,Rock En Español,USUMG2683193,1765,139.47
2026-05-06 09:58:11.891891892,Artist_15,Mexico,Amazon Music,Reggaeton,USUMG2640134,2656,628.55
2026-05-06 13:11:21.081081082,Artist_4,Brazil,Amazon Music,Reggaeton,USUMG2620345,8453,188.74
2026-05-06 16:24:30.270270270,Artist_12,Spain,Apple Music,Pop,USUMG2651185,169,458.76
2026-05-06 19:37:39.459459460,Artist_13,Argentina,YouTube Music,Reggaeton,USUMG2680744,5340,260.52
2026-05-06 22:50:48.648648648,Artist_2,Mexico,Spotify,Rock En Español,USUMG2643455,5626,428.0
2026-05-07 02:03:57.837837838,Artist_19,Brazil,Spotify,Latin Trap,USUMG2638018,8113,629.77
2026-05-07 05:17:07.027027028,Artist_19,Argentina,Amazon Music,Latin Trap,USUMG2664219,13596,663.82
2026-05-07 08:30:16.216216216,Artist_4,Argentina,Apple Music,Pop,USUMG2655991,201,151.05
2026-05-07 11:43:25.405405406,Artist_4,Mexico,Amazon Music,Rock En Español,USUMG2683616,934,294.04
2026-05-07 14:56:34.594594594,Artist_11,US-Latin,Apple Music,Rock En Español,USUMG2697438,10965,222.74
2026-05-07 18:09:43.783783784,Artist_5,Mexico,Spotify,Reggaeton,USUMG2619486,3167,721.3
2026-05-07 21:22:52.972972974,Artist_20,Brazil,YouTube Music,Rock En Español,USUMG2648862,4257,148.88
2026-05-08 00:36:02.162162162,Artist_11,Argentina,Apple Music,Regional Mexican,USUMG2668870,5538,450.15
2026-05-08 03:49:11.351351352,Artist_10,Mexico,Spotify,Reggaeton,USUMG2696694,5782,433.66
2026-05-08 07:02:20.540540540,Artist_8,US-Latin,Amazon Music,Regional Mexican,USUMG2653856,13522,161.82
2026-05-08 10:15:29.729729730,Artist_6,Mexico,Apple Music,Pop,USUMG2696055,29062,66.96
2026-05-08 13:28:38.918918920,Artist_6,Spain,YouTube Music,Latin Trap,USUMG2641379,6467,195.97
2026-05-08 16:41:48.108108108,Artist_8,US-Latin,Amazon Music,Pop,USUMG2674729,1792,263.34
2026-05-08 19:54:57.297297298,Artist_15,Brazil,Amazon Music,Latin Trap,USUMG2638378,10691,276.01
2026-05-08 23:08:06.486486486,Artist_14,Argentina,Spotify,Pop,USUMG2664353,352,255.68
2026-05-09 02:21:15.675675676,Artist_11,Mexico,Apple Music,Rock En Español,USUMG2659996,1413,528.32
2026-05-09 05:34:24.864864866,Artist_12,US-Latin,Amazon Music,Regional Mexican,USUMG2624031,11483,587.1
2026-05-09 08:47:34.054054054,Artist_13,Spain,YouTube Music,Latin Trap,USUMG2690072,1579,693.79
2026-05-09 12:00:43.243243244,Artist_8,US-Latin,Apple Music,Reggaeton,USUMG2675982,1346,180.18
2026-05-09 15:13:52.432432432,Artist_18,Spain,YouTube Music,Regional Mexican,USUMG2646683,843,305.37
2026-05-09 18:27:01.621621622,Artist_1,Brazil,Amazon Music,Reggaeton,USUMG2627618,158368,0.0
2026-05-09 21:40:10.810810812,Artist_15,Argentina,YouTube Music,Regional Mexican,USUMG2616587,3566,294.41
2026-05-10 00:53:20.000000000,Artist_8,Brazil,Spotify,Regional Mexican,USUMG2672790,5718,215.45
2026-05-10 04:06:29.189189190,Artist_11,Mexico,YouTube Music,Pop,USUMG2641480,1466,492.71
2026-05-10 07:19:38.378378378,Artist_12,US-Latin,Apple Music,Latin Trap,USUMG2630527,7194,543.91
2026-05-10 10:32:47.567567568,Artist_12,Spain,YouTube Music,Latin Trap,USUMG2633569,7235,295.81
2026-05-10 13:45:56.756756758,Artist_4,Spain,YouTube Music,Regional Mexican,USUMG2621151,1974,240.36
2026-05-10 16:59:05.945945946,Artist_16,US-Latin,Spotify,Rock En Español,USUMG2681094,2743,131.83
2026-05-10 20:12:15.135135136,Artist_4,US-Latin,YouTube Music,Rock En Español,USUMG2669174,1276,249.79
2026-05-10 23:25:24.324324324,Artist_5,Mexico,YouTube Music,Reggaeton,USUMG2654739,18866,97.78
2026-05-11 02:38:33.513513514,Artist_5,Brazil,Amazon Music,Reggaeton,USUMG2642954,5286,702.3
2026-05-11 05:51:42.702702702,Artist_8,Spain,Amazon Music,Pop,USUMG2645303,13731,78.97
2026-05-11 09:04:51.891891892,Artist_10,Mexico,Apple Music,Regional Mexican,USUMG2644700,1907,195.86
2026-05-11 12:18:01.081081082,Artist_17,Brazil,Amazon Music,Reggaeton,USUMG2677568,7713,386.76
2026-05-11 15:31:10.270270270,Artist_9,Mexico,Amazon Music,Reggaeton,USUMG2676788,7359,349.67
2026-05-11 18:44:19.459459460,Artist_19,Spain,Amazon Music,Regional Mexican,USUMG2681045,5982,164.49
2026-05-11 21:57:28.648648648,Artist_14,US-Latin,Amazon Music,Pop,USUMG2647842,16954,418.62
2026-05-12 01:10:37.837837838,Artist_8,US-Latin,Spotify,Reggaeton,USUMG2623900,2600,103.09
2026-05-12 04:23:47.027027028,Artist_9,Brazil,Amazon Music,Pop,USUMG2690059,800,389.99
2026-05-12 07:36:56.216216216,Artist_11,Argentina,Spotify,Latin Trap,USUMG2611881,5669,179.31
2026-05-12 10:50:05.405405406,Artist_1,Brazil,Spotify,Pop,USUMG2643037,132660,93.89
2026-05-12 14:03:14.594594594,Artist_14,Argentina,Amazon Music,Rock En Español,USUMG2611630,4379,265.31
2026-05-12 17:16:23.783783784,Artist_5,Mexico,YouTube Music,Rock En Español,USUMG2630789,1258,615.38
2026-05-12 20:29:32.972972974,Artist_14,Mexico,Spotify,Pop,USUMG2698059,3610,171.37
2026-05-12 23:42:42.162162162,Artist_4,Spain,YouTube Music,Rock En Español,USUMG2693494,1971,542.86
2026-05-13 02:55:51.351351352,Artist_1,Argentina,YouTube Music,Latin Trap,USUMG2656151,2888,319.77
2026-05-13 06:09:00.540540540,Artist_19,Spain,Amazon Music,Regional Mexican,USUMG2658920,5281,138.96
2026-05-13 09:22:09.729729730,Artist_8,US-Latin,Apple Music,Rock En Español,USUMG2677231,6936,241.14
2026-05-13 12:35:18.918918920,Artist_15,Argentina,Amazon Music,Rock En Español,USUMG2690357,1421,291.16
2026-05-13 15:48:28.108108108,Artist_15,Brazil,Apple Music,Pop,USUMG2613262,2698,80.95
2026-05-13 19:01:37.297297298,Artist_9,US-Latin,Apple Music,Latin Trap,USUMG2676981,1667,235.9
2026-05-13 22:14:46.486486486,Artist_9,US-Latin,Amazon Music,Regional Mexican,USUMG2691972,1207,96.13
2026-05-14 01:27:55.675675676,Artist_10,Brazil,Amazon Music,Pop,USUMG2685485,7748,583.0
2026-05-14 04:41:04.864864866,Artist_20,US-Latin,Apple Music,Pop,USUMG2664722,12098,453.51
2026-05-14 07:54:14.054054054,Artist_9,Argentina,Amazon Music,Latin Trap,USUMG2699499,2412,435.05
2026-05-14 11:07:23.243243244,Artist_3,Spain,Apple Music,Regional Mexican,USUMG2660818,7057,183.71
2026-05-14 14:20:32.432432432,Artist_20,US-Latin,YouTube Music,Latin Trap,USUMG2639932,11464,142.7
2026-05-14 17:33:41.621621622,Artist_11,Argentina,Amazon Music,Regional Mexican,USUMG2616901,9458,392.05
2026-05-14 20:46:50.810810812,Artist_6,Mexico,YouTube Music,Latin Trap,USUMG2618597,1109,573.01
2026-05-15 00:00:00.000000000,Artist_2,Argentina,Spotify,Pop,USUMG2673909,15751,1161.85
